title,type,vendor,product,version,update,raw_cpe,cpe_id,last_modified
Apple Script Editor,Application,Apple,Applescript,-,,cpe:2.3:a:apple:applescript:-:*:*:*:*:*:*:*,EE46D64D-AF25-47F8-A34F-7A6D97D6C89A,2008-04-01T14:36:33.123
Apple Server Manager,Application,Apple,Server Manager,-,,cpe:2.3:a:apple:server_manager:-:*:*:*:*:*:*:*,939FD587-9B3B-4889-BEF9-6FC8875D10CF,2007-09-14T17:36:49.090
Apple Software Update,Application,Apple,Software Update,-,,cpe:2.3:a:apple:software_update:-:*:*:*:*:*:*:*,508DAB0B-28F1-41D5-996F-053978529833,2008-04-15T22:37:36.397
Apple Terminal,Application,Apple,Terminal,-,,cpe:2.3:a:apple:terminal:-:*:*:*:*:*:*:*,2F9B4577-FD24-4861-87E3-732F8750C8B2,2007-09-14T17:36:49.090
Apple TextEdit,Application,Apple,Textedit,-,,cpe:2.3:a:apple:textedit:-:*:*:*:*:*:*:*,EAC750AB-040A-4986-A32D-099E4311F0C3,2007-09-14T17:36:49.090
Apple WebCore,Application,Apple,Webcore,-,,cpe:2.3:a:apple:webcore:-:*:*:*:*:*:*:*,5F960A08-A031-45B9-B1F2-080757B3348F,2007-09-14T17:36:49.090
Apple Weblog Server,Application,Apple,Weblog Server,-,,cpe:2.3:a:apple:weblog_server:-:*:*:*:*:*:*:*,D35400B3-F634-4A63-BDED-77E6758579CB,2007-09-14T17:36:49.090
Apple WebObjects,Application,Apple,Webobjects,-,,cpe:2.3:a:apple:webobjects:-:*:*:*:*:*:*:*,398D4814-6DB2-4136-A57B-C2DE8CF871AF,2007-09-14T17:36:49.090
Apple Xcode Tools,Application,Apple,Xcode,-,,cpe:2.3:a:apple:xcode:-:*:*:*:*:*:*:*,AAFBB5EF-A2B4-438A-B94A-87D40CE4FECA,2008-04-01T14:36:33.670
Apple Xsan,Application,Apple,Xsan,-,,cpe:2.3:a:apple:xsan:-:*:*:*:*:*:*:*,CFC3F04E-800D-4939-B59F-2DC5D3424734,2007-09-14T17:36:49.090
Apple Xserve Lights-Out Management,Application,Apple,Xserve Lights-Out Management,-,,cpe:2.3:a:apple:xserve_lights-out_management:-:*:*:*:*:*:*:*,D74E3C9D-8966-431C-92DF-2462E814FECE,2007-09-14T17:36:49.090
Archangel Management Archangel Weblog,Application,Archangelmgt,Weblog,-,,cpe:2.3:a:archangelmgt:weblog:-:*:*:*:*:*:*:*,527BBFD5-A6AA-46F5-BA2C-203F72709FFE,2008-04-01T14:36:34.043
Asus Video Security,Application,Asus,Video Security Online,-,,cpe:2.3:a:asus:video_security_online:-:*:*:*:*:*:*:*,EEDB5F41-F70E-4BAD-8E37-91C5B75F54CE,2008-04-01T14:36:34.230
ATI Technologies Catalyst Driver,Application,Ati,Catalyst Driver,-,,cpe:2.3:a:ati:catalyst_driver:-:*:*:*:*:*:*:*,2BA27403-D504-4B0C-897E-49C204CBC375,2008-03-25T18:12:23.373
ATI Technologies Control Panel,Application,Ati,Control Panel,-,,cpe:2.3:a:ati:control_panel:-:*:*:*:*:*:*:*,0B838A05-F2C6-455A-A261-3F2739A66293,2008-03-25T18:12:23.420
ATI Technologies Software Uninstall Utility,Application,Ati,Software Uninstall Utility,-,,cpe:2.3:a:ati:software_uninstall_utility:-:*:*:*:*:*:*:*,C8346499-C0BA-4793-9D3C-DD63FF4F2AF1,2008-03-25T18:12:23.873
Autodesk Architectural Desktop,Application,Autodesk,Architectural Desktop,-,,cpe:2.3:a:autodesk:architectural_desktop:-:*:*:*:*:*:*:*,8422C01C-2222-41EF-82B7-D1DBDA0C05C7,2007-09-14T17:36:49.090
Autodesk AutoCAD,Application,Autodesk,Autocad,-,,cpe:2.3:a:autodesk:autocad:-:*:*:*:*:*:*:*,098D53A3-1702-4A7A-BD93-EC6B309FEDE1,2007-09-14T17:36:49.090
Autodesk AutoCAD Electrical,Application,Autodesk,Autocad Electrical,-,,cpe:2.3:a:autodesk:autocad_electrical:-:*:*:*:*:*:*:*,545F17A4-16F2-4C88-BD93-A35D452C12CD,2007-09-14T17:36:49.090
Autodesk AutoCAD LT,Application,Autodesk,Autocad Lt,-,,cpe:2.3:a:autodesk:autocad_lt:-:*:*:*:*:*:*:*,8541C23E-F0DB-40E3-8FB1-F4C5B7FD5D51,2007-09-14T17:36:49.090
Autodesk AutoCAD Mechanical,Application,Autodesk,Autocad Mechanical,-,,cpe:2.3:a:autodesk:autocad_mechanical:-:*:*:*:*:*:*:*,0B28D6F1-0598-4B8D-9464-BA0B6AC50F5A,2007-09-14T17:36:49.090
Autodesk Autodesk 3ds Max,Application,Autodesk,3Ds Max,-,,cpe:2.3:a:autodesk:3ds_max:-:*:*:*:*:*:*:*,8E4A3866-A09A-4A27-BBB0-114F1535F1C7,2008-04-01T14:36:35.403
Autodesk Building Civil 3D,Application,Autodesk,Autocad Civil 3D,-,,cpe:2.3:a:autodesk:autocad_civil_3d:-:*:*:*:*:*:*:*,7F5B7572-B2FD-4653-AA94-A548AD2DDEC6,2008-04-01T14:36:35.607
Autodesk Building Civil Design,Application,Autodesk,Civil Design,-,,cpe:2.3:a:autodesk:civil_design:-:*:*:*:*:*:*:*,A88306FA-5B64-4012-B28C-11236C2C643A,2008-04-01T14:36:35.873
Autodesk Building Systems,Application,Autodesk,Building Systems,-,,cpe:2.3:a:autodesk:building_systems:-:*:*:*:*:*:*:*,73083AAB-A85D-46CD-803E-1044E5FF84A6,2007-09-14T17:36:49.090
Autodesk Inventor Series,Application,Autodesk,Inventor,-,,cpe:2.3:a:autodesk:inventor:-:*:*:*:*:*:*:*,8DB2A343-DBCA-4360-A717-3F8B0459B377,2008-04-01T14:36:36.277
Autodesk Land Desktop,Application,Autodesk,Land Desktop,-,,cpe:2.3:a:autodesk:land_desktop:-:*:*:*:*:*:*:*,AED43426-936B-477E-84B1-2B025BA36447,2007-09-14T17:36:49.090
Autodesk Map 3D,Application,Autodesk,Map 3D,-,,cpe:2.3:a:autodesk:map_3d:-:*:*:*:*:*:*:*,275D905C-BA38-4913-96B0-0FF2965316E9,2007-09-14T17:36:49.090
Autodesk Raster Design,Application,Autodesk,Raster Design,-,,cpe:2.3:a:autodesk:raster_design:-:*:*:*:*:*:*:*,9591E4DD-D0AB-45B2-BA68-4BBC382E6EBD,2007-09-14T17:36:49.090
Autodesk Revit,Application,Autodesk,Revit,-,,cpe:2.3:a:autodesk:revit:-:*:*:*:*:*:*:*,A0C45E47-4ECF-44CE-BF40-1029C9787E36,2007-09-14T17:36:49.090
Autodesk Revit Structure,Application,Autodesk,Revit Structure,-,,cpe:2.3:a:autodesk:revit_structure:-:*:*:*:*:*:*:*,876D398F-C8AD-4BB1-99E3-1A60837D989D,2007-09-14T17:36:49.090
Autodesk Survey,Application,Autodesk,Survey,-,,cpe:2.3:a:autodesk:survey:-:*:*:*:*:*:*:*,762050B3-DB71-4393-9039-855EE865E5C1,2007-09-14T17:36:49.090
Autodesk Utility Design,Application,Autodesk,Utility Design,-,,cpe:2.3:a:autodesk:utility_design:-:*:*:*:*:*:*:*,631A1C8C-A099-4931-8671-16927C02D2A0,2007-09-14T17:36:49.090
Autodesk VIZ,Application,Autodesk,Viz,-,,cpe:2.3:a:autodesk:viz:-:*:*:*:*:*:*:*,04F3BD2F-65D0-4460-8142-3588BAC490D6,2007-09-14T17:36:49.090
Autonomy KeyView Export SDK,Application,Autonomy,Keyview Export Sdk,-,,cpe:2.3:a:autonomy:keyview_export_sdk:-:*:*:*:*:*:*:*,22E5CEDE-1FB9-465D-BBB2-52B010FADE96,2007-09-14T17:36:49.090
Autonomy KeyView Filter SDK,Application,Autonomy,Keyview Filter Sdk,-,,cpe:2.3:a:autonomy:keyview_filter_sdk:-:*:*:*:*:*:*:*,B02E6122-75CB-4B0C-8400-D9BCD311245C,2007-09-14T17:36:49.090
Autonomy KeyView Viewer SDK,Application,Autonomy,Keyview Viewer Sdk,-,,cpe:2.3:a:autonomy:keyview_viewer_sdk:-:*:*:*:*:*:*:*,718D33CA-F309-4825-800E-BCBAE67BDEA5,2007-09-14T17:36:49.090
Autonomy Verity K2,Application,Autonomy,Verity K2,-,,cpe:2.3:a:autonomy:verity_k2:-:*:*:*:*:*:*:*,980C3545-319A-4977-90CE-1129F8C4EBBE,2007-09-14T17:36:49.090
Avaya Argent Office,Application,Avaya,Argent Office,-,,cpe:2.3:a:avaya:argent_office:-:*:*:*:*:*:*:*,F52787DE-EC1F-474E-9FA7-C83332D8DE4B,2007-09-14T17:36:49.090
Avaya Basic Call Management System Reporting Desktop,Application,Avaya,Basic Call Management System Reporting Desktop,-,,cpe:2.3:a:avaya:basic_call_management_system_reporting_desktop:-:*:*:*:*:*:*:*,AE7BA7A6-4F42-4AF1-A13A-AF23B9467C5D,2007-09-14T17:36:49.090
Avaya CMS Server,Application,Avaya,Call Management System Server,-,,cpe:2.3:a:avaya:call_management_system_server:-:*:*:*:*:*:*:*,2B24D65C-6AC7-4E5C-83E0-EDDC74881628,2008-04-01T14:36:38.810
Avaya CMS Supervisor,Application,Avaya,Call Management System Supervisor,-,,cpe:2.3:a:avaya:call_management_system_supervisor:-:*:*:*:*:*:*:*,0A25BA63-CB02-402B-9505-1695AD0F302B,2008-04-01T14:36:39.217
Avaya Communication Manager,Application,Avaya,Communication Manager,-,,cpe:2.3:a:avaya:communication_manager:-:*:*:*:*:*:*:*,18536D52-2DA3-4A30-8555-EA167FEA0A99,2007-09-14T17:36:49.090
Avaya Computer Telephony,Application,Avaya,Computer Telephony,-,,cpe:2.3:a:avaya:computer_telephony:-:*:*:*:*:*:*:*,184B39D0-FD25-4A94-8893-9386E402789A,2007-09-14T17:36:49.090
Avaya Enterprise Manager,Application,Avaya,Enterprise Manager,-,,cpe:2.3:a:avaya:enterprise_manager:-:*:*:*:*:*:*:*,B25CEF0E-02BC-4F28-845A-450AC505073C,2007-09-14T17:36:49.090
Avaya Integrated Management,Application,Avaya,Integrated Management,-,,cpe:2.3:a:avaya:integrated_management:-:*:*:*:*:*:*:*,13CC9669-5C3A-4E96-89BC-94E2B6C62048,2007-09-14T17:36:49.090
Avaya Interaction Center,Application,Avaya,Interaction Center,-,,cpe:2.3:a:avaya:interaction_center:-:*:*:*:*:*:*:*,33D7D6FD-9250-413D-A5A8-0FFA35AC3254,2007-09-14T17:36:49.090
Avaya Interactive Response,Application,Avaya,Interactive Response,-,,cpe:2.3:a:avaya:interactive_response:-:*:*:*:*:*:*:*,35ABAA05-3565-408B-ADAC-55CDB1B54603,2007-09-14T17:36:49.090
Avaya Intuity,Application,Avaya,Intuity Audix,-,,cpe:2.3:a:avaya:intuity_audix:-:*:*:*:*:*:*:*,DC3AE814-0E8E-46A6-B28B-1807C59B6E06,2008-04-01T14:36:40.763
Avaya Intuity LX,Application,Avaya,Intuity Audix Lx,-,,cpe:2.3:a:avaya:intuity_audix_lx:-:*:*:*:*:*:*:*,F0006232-468C-4240-B6E5-3268F58424E6,2008-04-01T14:36:41.090
Avaya IP Agent,Application,Avaya,Ip Agent,-,,cpe:2.3:a:avaya:ip_agent:-:*:*:*:*:*:*:*,E008A468-228B-4F24-B63A-F8DCFE393706,2007-09-14T17:36:49.090
Avaya IP Office Phone Manager,Application,Avaya,Ip Office Phone Manager,-,,cpe:2.3:a:avaya:ip_office_phone_manager:-:*:*:*:*:*:*:*,76D662BE-CFA3-41E6-91DF-B4422AF715FB,2007-09-14T17:36:49.090
Avaya IP Softphone,Application,Avaya,Ip Soft Phone,-,,cpe:2.3:a:avaya:ip_soft_phone:-:*:*:*:*:*:*:*,406C52CA-DB11-46E9-9735-9A4FE4DCD7FE,2008-04-01T14:36:41.310
Avaya IP600 Media Servers,Application,Avaya,Ip600 Media Servers,-,,cpe:2.3:a:avaya:ip600_media_servers:-:*:*:*:*:*:*:*,B73A7ACF-DCA5-42E5-A8BE-3413B58E98F7,2007-09-14T17:36:49.090
Avaya Libsafe,Application,Avaya,Libsafe,-,,cpe:2.3:a:avaya:libsafe:-:*:*:*:*:*:*:*,317E1CB9-7186-4283-928E-8EF43F1F228F,2007-09-14T17:36:49.090
Avaya Media Server,Application,Avaya,Media Server,-,,cpe:2.3:a:avaya:media_server:-:*:*:*:*:*:*:*,86A917C7-2E2F-4B60-93F0-2DB510D9BA8E,2007-09-14T17:36:49.090
Avaya MN100,Application,Avaya,Mn100,-,,cpe:2.3:a:avaya:mn100:-:*:*:*:*:*:*:*,B9B19EC6-18BB-4460-A7D8-636B6B4F9E53,2008-04-01T14:36:41.997
Avaya Network Reporting,Application,Avaya,Network Reporting,-,,cpe:2.3:a:avaya:network_reporting:-:*:*:*:*:*:*:*,6A0B4892-46DA-4413-AD14-FBAB02E3C129,2007-09-14T17:36:49.090
Avaya Network Routing,Application,Avaya,Network Routing,-,,cpe:2.3:a:avaya:network_routing:-:*:*:*:*:*:*:*,E3D42265-61A9-43E8-A978-2B1A12944231,2008-04-01T14:36:42.170
Avaya Octel Access Server,Application,Avaya,Octelaccess Server,-,,cpe:2.3:a:avaya:octelaccess_server:-:*:*:*:*:*:*:*,2E6F83F5-C592-43A5-ADA2-6C2E5101B594,2008-04-01T14:36:42.293
Avaya one-X,Application,Avaya,One-X,-,,cpe:2.3:a:avaya:one-x:-:*:*:*:*:*:*:*,DC13DD40-93CE-4000-8E10-8239BDE98595,2007-09-14T17:36:49.090
Avaya Operational Analyst,Application,Avaya,Operational Analyst,-,,cpe:2.3:a:avaya:operational_analyst:-:*:*:*:*:*:*:*,25177AAF-C29F-453A-8C25-BC3C918B7007,2007-09-14T17:36:49.090
Avaya Predictive Dialer System,Application,Avaya,Predictive Dialer System,-,,cpe:2.3:a:avaya:predictive_dialer_system:-:*:*:*:*:*:*:*,479FB505-8CF4-4E08-A9CF-936A4236AB63,2007-09-14T17:36:49.090
Avaya SIP Enablement Services,Application,Avaya,Sip Enablement Services,-,,cpe:2.3:a:avaya:sip_enablement_services:-:*:*:*:*:*:*:*,1DE1FC46-517E-4F98-9831-3F6B0E08C016,2007-09-14T17:36:49.090
Avaya Speech Access,Application,Avaya,Speech Access,-,,cpe:2.3:a:avaya:speech_access:-:*:*:*:*:*:*:*,B01CFA75-82A6-404E-9975-C0A812DBBD0C,2007-09-14T17:36:49.090
Avaya Unified Communication Center,Application,Avaya,Unified Communication Center,-,,cpe:2.3:a:avaya:unified_communication_center:-:*:*:*:*:*:*:*,5A891E74-2D21-43E1-9E7D-45C238AA0A79,2007-09-14T17:36:49.090
Avaya Visual Vector Client,Application,Avaya,Visual Vector Client,-,,cpe:2.3:a:avaya:visual_vector_client:-:*:*:*:*:*:*:*,1410948A-C67D-4206-86C2-3CCB7424B28C,2007-09-14T17:36:49.090
Avaya VPNRemote,Application,Avaya,Vpnremote,-,,cpe:2.3:a:avaya:vpnremote:-:*:*:*:*:*:*:*,950B665B-8171-43C0-A842-F53BD5740633,2007-09-14T17:36:49.090
Avaya VSU 100,Application,Avaya,Vsu 100,-,,cpe:2.3:a:avaya:vsu_100:-:*:*:*:*:*:*:*,8180205A-0485-456F-B176-3EBA7B08A495,2007-09-14T17:36:49.090
Avaya VSU 10000,Application,Avaya,Vsu 10000,-,,cpe:2.3:a:avaya:vsu_10000:-:*:*:*:*:*:*:*,C6FB11B8-AF00-4416-BAC3-B240E1E4AB9F,2007-09-14T17:36:49.090
Avaya VSU 2000,Application,Avaya,Vsu 2000,-,,cpe:2.3:a:avaya:vsu_2000:-:*:*:*:*:*:*:*,CF4E4822-B7BA-4B73-B44E-DA9361457F1D,2007-09-14T17:36:49.090
Avaya VSU 7500,Application,Avaya,Vsu 7500,-,,cpe:2.3:a:avaya:vsu_7500:-:*:*:*:*:*:*:*,B8ED3912-7792-4A6E-8951-99B0B70F21B9,2007-09-14T17:36:49.090
Avaya Web Messenger,Application,Avaya,Web Messenger,-,,cpe:2.3:a:avaya:web_messenger:-:*:*:*:*:*:*:*,EE6AD3AE-C3C3-42C7-BB7D-06C293987BF6,2007-09-14T17:36:49.090
Avaya Wireless AP-3,Application,Avaya,Wireless Ap-3,-,,cpe:2.3:a:avaya:wireless_ap-3:-:*:*:*:*:*:*:*,9A7E3C45-8A03-4C63-9D26-B8D7CC97AA24,2007-09-14T17:36:49.090
Avaya Wireless AP-4,Application,Avaya,Wireless Ap-4,-,,cpe:2.3:a:avaya:wireless_ap-4:-:*:*:*:*:*:*:*,78BBBDE7-7B46-4B90-93FC-4098205206AF,2007-09-14T17:36:49.090
Avaya Wireless AP-5,Application,Avaya,Wireless Ap-5,-,,cpe:2.3:a:avaya:wireless_ap-5:-:*:*:*:*:*:*:*,880F9193-DB73-41BD-999A-142A59EB1EBB,2007-09-14T17:36:49.090
Avaya Wireless AP-6,Application,Avaya,Wireless Ap-6,-,,cpe:2.3:a:avaya:wireless_ap-6:-:*:*:*:*:*:*:*,1FCACF38-B791-48CE-BA3D-108B48D75A0C,2007-09-14T17:36:49.090
Avaya Wireless AP-7,Application,Avaya,Wireless Ap-7,-,,cpe:2.3:a:avaya:wireless_ap-7:-:*:*:*:*:*:*:*,54FB5272-2337-4759-B4D6-CF6CEB265A36,2007-09-14T17:36:49.090
Avaya Wireless AP-8,Application,Avaya,Wireless Ap-8,-,,cpe:2.3:a:avaya:wireless_ap-8:-:*:*:*:*:*:*:*,2534409A-6E3C-4A99-8294-130F40C2E781,2007-09-14T17:36:49.090
Avocent Corporation Avocent DS View,Application,Avocent,Dsview,-,,cpe:2.3:a:avocent:dsview:-:*:*:*:*:*:*:*,2850BAD6-3343-4E28-AEA5-2592AFB54051,2008-04-01T14:36:49.107
BEA Systems AquaLogic Enterprise Security,Application,Bea,Aqualogic Enterprise Security,-,,cpe:2.3:a:bea:aqualogic_enterprise_security:-:*:*:*:*:*:*:*,A639C592-2336-46EA-A8BE-359BD98C5BAC,2008-03-25T18:12:35.247
BEA Systems AquaLogic Service Bus,Application,Bea,Aqualogic Service Bus,-,,cpe:2.3:a:bea:aqualogic_service_bus:-:*:*:*:*:*:*:*,1DBE3E03-44ED-4E6D-9491-53528B5A1AD9,2008-03-25T18:12:36.200
BEA Systems JRockit,Application,Bea,Jrockit,-,,cpe:2.3:a:bea:jrockit:-:*:*:*:*:*:*:*,59FED71D-4FFF-4160-AFE4-79E6A84BA2F3,2008-03-25T18:12:36.733
BEA Systems Liquid Data,Application,Bea,Liquid Data,-,,cpe:2.3:a:bea:liquid_data:-:*:*:*:*:*:*:*,64A0E59E-1D90-4D89-86B3-FF9E3497E0D7,2008-03-25T18:12:36.857
BEA Systems Tuxedo,Application,Bea,Tuxedo,-,,cpe:2.3:a:bea:tuxedo:-:*:*:*:*:*:*:*,2670C148-9F8F-40A6-866A-B8CEC4DA82F7,2008-03-25T18:12:36.997
BEA Systems WebLogic Integration,Application,Bea,Weblogic Integration,-,,cpe:2.3:a:bea:weblogic_integration:-:*:*:*:*:*:*:*,95635543-B4EB-453E-B4B6-C2C226952BBA,2008-03-25T18:12:46.077
BEA Systems WebLogic Server,Application,Bea,Weblogic Server,-,,cpe:2.3:a:bea:weblogic_server:-:*:*:*:*:*:*:*,6CFE78DA-02D8-443E-8F92-3DA559239835,2008-03-25T18:12:47.827
BEA Systems WebLogic Workshop,Application,Bea,Weblogic Workshop,-,,cpe:2.3:a:bea:weblogic_workshop:-:*:*:*:*:*:*:*,0AA2EAFA-6BDF-47BE-816F-84227FC7D158,2008-03-25T18:12:56.343
Blackberry Blackberry Device Software,Application,Rim,Blackberry Software,-,,cpe:2.3:a:rim:blackberry_software:-:*:*:*:*:*:*:*,C1D71FF6-8FF5-4DF7-B976-568A7164B4CA,2008-04-01T14:37:00.700
Blue Coat Systems CacheOS,Operating System,Bluecoat,Cacheos,-,,cpe:2.3:o:bluecoat:cacheos:-:*:*:*:*:*:*:*,B6E26DDE-3367-41FA-B776-B8071FB9DDDD,2008-04-01T16:09:39.983
Blue Coat Systems K9 Web Protection,Application,Bluecoat,K9 Web Protection,-,,cpe:2.3:a:bluecoat:k9_web_protection:-:*:*:*:*:*:*:*,8655E4D7-E53A-4AF2-870D-846340F0C0EE,2008-03-25T18:12:58.593
Blue Coat Systems Reporter,Application,Bluecoat,Reporter,-,,cpe:2.3:a:bluecoat:reporter:-:*:*:*:*:*:*:*,6DD8E5AB-148C-492C-9EDE-F4F51B060486,2008-03-25T18:12:59.013
Blue Coat Systems Security Gateway OS,Operating System,Bluecoat,Security Gateway Os,-,,cpe:2.3:o:bluecoat:security_gateway_os:-:*:*:*:*:*:*:*,954795D2-976F-4C34-95EA-F3C354F09969,2008-04-01T16:09:41.467
Blue Coat Systems WebProxy,Application,Bluecoat,Webproxy,-,,cpe:2.3:a:bluecoat:webproxy:-:*:*:*:*:*:*:*,F92BEB14-6A3A-4000-A0FD-A72300563077,2008-03-25T18:12:59.577
Blue Coat Systems WinProxy,Application,Bluecoat,Winproxy,-,,cpe:2.3:a:bluecoat:winproxy:-:*:*:*:*:*:*:*,F70C9333-6467-4F19-898B-DE9230CE7E91,2008-03-25T18:13:00.623
BMC Software Guardian Angel,Application,Bmc,Guardian Angel,-,,cpe:2.3:a:bmc:guardian_angel:-:*:*:*:*:*:*:*,0A3A0C3E-6BFE-47EC-9086-C9F1139708A2,2008-03-25T18:13:00.937
BMC Software PATROL Agent,Application,Bmc,Patrol Agent,-,,cpe:2.3:a:bmc:patrol_agent:-:*:*:*:*:*:*:*,0DBDE730-5B51-4244-B804-A61DBF1F1DE0,2008-03-25T18:13:00.983
BMC Software PerformAgent,Application,Bmc,Patrol Perform Agent,-,,cpe:2.3:a:bmc:patrol_perform_agent:-:*:*:*:*:*:*:*,17C8507A-37A8-4D9D-8F5B-A95D1B7B6D60,2008-04-01T14:37:01.467
BMC Software Performance Manager,Application,Bmc,Performance Manager,-,,cpe:2.3:a:bmc:performance_manager:-:*:*:*:*:*:*:*,252D6329-0D25-4D98-B0EA-6DD54741FDF0,2008-03-25T18:13:01.827
BMC Software Remedy Action Request System,Application,Bmc,Remedy Action Request System,-,,cpe:2.3:a:bmc:remedy_action_request_system:-:*:*:*:*:*:*:*,8D8A2D20-2529-4AD6-A5E0-F909EFECBFC8,2008-03-25T18:13:01.873
BMC Software Software Control-M Agent,Application,Bmc,Software Control-M Agent,-,,cpe:2.3:a:bmc:software_control-m_agent:-:*:*:*:*:*:*:*,AEB64546-DF3D-458D-9970-6494FCC52CA3,2008-03-25T18:13:01.983
Broadcom Widcomm Bluetooth,Application,Broadcom,Widcomm Bluetooth,-,,cpe:2.3:a:broadcom:widcomm_bluetooth:-:*:*:*:*:*:*:*,43523FE6-BBAF-4754-BA93-3EF4A6CD0237,2007-09-14T17:36:49.090
businessobjects Crystal Enterprise,Application,Businessobjects,Crystal Enterprise,-,,cpe:2.3:a:businessobjects:crystal_enterprise:-:*:*:*:*:*:*:*,6AA74176-3A7B-4AF4-8017-750015890437,2007-09-14T17:36:49.090
businessobjects Crystal Enterprise Java SDK,Application,Businessobjects,Crystal Enterprise Java Sdk,-,,cpe:2.3:a:businessobjects:crystal_enterprise_java_sdk:-:*:*:*:*:*:*:*,735F6DAA-3572-4ED8-BD97-555DEC4C320A,2007-09-14T17:36:49.090
businessobjects Crystal Enterprise RAS for UNIX,Application,Businessobjects,Crystal Enterprise Ras For Unix,-,,cpe:2.3:a:businessobjects:crystal_enterprise_ras_for_unix:-:*:*:*:*:*:*:*,9327265C-A240-428C-B781-42223472A960,2007-09-14T17:36:49.090
businessobjects Crystal Reports,Application,Businessobjects,Crystal Reports,-,,cpe:2.3:a:businessobjects:crystal_reports:-:*:*:*:*:*:*:*,7AF55797-BE31-4554-971F-7D1CA75819B8,2007-09-14T17:36:49.090
businessobjects Crystal Reports Server,Application,Businessobjects,Crystal Reports Server,-,,cpe:2.3:a:businessobjects:crystal_reports_server:-:*:*:*:*:*:*:*,CFEF0821-6B13-4CF5-893B-5A762BCDC8DE,2007-09-14T17:36:49.090
businessobjects InfoView,Application,Businessobjects,Infoview,-,,cpe:2.3:a:businessobjects:infoview:-:*:*:*:*:*:*:*,89EA8D94-7668-4C6C-A124-13BED8150CCA,2007-09-14T17:36:49.090
businessobjects Report Application Server,Application,Businessobjects,Report Application Server,-,,cpe:2.3:a:businessobjects:report_application_server:-:*:*:*:*:*:*:*,CA0C870D-8827-4497-B954-68C992560C58,2007-09-14T17:36:49.090
businessobjects WebIntelligence,Application,Businessobjects,Webintelligence,-,,cpe:2.3:a:businessobjects:webintelligence:-:*:*:*:*:*:*:*,6F384CB3-4CEF-4DAE-BA99-85B1E039AF78,2007-09-14T17:36:49.090
Cabletron Spectrum Enterprise Manager,Application,Cabletron,Spectrum Enterprise Manager,-,,cpe:2.3:a:cabletron:spectrum_enterprise_manager:-:*:*:*:*:*:*:*,7EB4B35A-ACF6-4489-9B77-D763F8107F7D,2007-09-14T17:36:49.090
Canon imageRUNNER,Application,Canon,Imagerunner,-,,cpe:2.3:a:canon:imagerunner:-:*:*:*:*:*:*:*,27CFF1C9-0641-4410-8E0D-4567009EEE61,2007-09-14T17:36:49.090
CentOS,Operating System,Centos,Centos,-,,cpe:2.3:o:centos:centos:-:*:*:*:*:*:*:*,11B8D2A8-8AA2-4747-9124-74E4FB44E4E9,2010-04-19T17:13:08.790
Checkpoint Check Point Express,Application,Checkpoint,Express,-,,cpe:2.3:a:checkpoint:express:-:*:*:*:*:*:*:*,D60C33D4-3C8F-4F06-965D-9CAB2C652D34,2008-04-01T16:09:42.137
Checkpoint Connectra NGX,Application,Checkpoint,Connectra Ngx,-,,cpe:2.3:a:checkpoint:connectra_ngx:-:*:*:*:*:*:*:*,44189FE9-4981-4DE9-80D9-FA002D485520,2007-09-14T17:36:49.090
Checkpoint Firewall-1,Application,Checkpoint,Firewall-1,-,,cpe:2.3:a:checkpoint:firewall-1:-:*:*:*:*:*:*:*,E78FE6B9-CFDC-411A-9F0C-91F873208070,2007-09-14T17:36:49.090
Checkpoint Next Generation,Application,Checkpoint,Next Generation,-,,cpe:2.3:a:checkpoint:next_generation:-:*:*:*:*:*:*:*,B9542EF0-2B0F-4EF4-80F7-C8168E4CCEA8,2007-09-14T17:36:49.090
Checkpoint NG-AI,Application,Checkpoint,Ng-Ai,-,,cpe:2.3:a:checkpoint:ng-ai:-:*:*:*:*:*:*:*,68445EF9-91AF-4073-BD4C-8B2375070AFB,2007-09-14T17:36:49.090
Checkpoint Provider-1,Application,Checkpoint,Provider-1,-,,cpe:2.3:a:checkpoint:provider-1:-:*:*:*:*:*:*:*,6A4803AE-06D6-49A2-A8F0-5D3B055F2292,2007-09-14T17:36:49.090
Checkpoint SecureClient NG,Application,Checkpoint,Secureclient Ng,-,,cpe:2.3:a:checkpoint:secureclient_ng:-:*:*:*:*:*:*:*,358C3933-546C-4F1D-AE0B-D9F2B46C9E9F,2007-09-14T17:36:49.090
Checkpoint Software Secure Platform NG,Application,Checkpoint,Secure Platform Ng,-,,cpe:2.3:a:checkpoint:secure_platform_ng:-:*:*:*:*:*:*:*,31F00533-7C0E-413B-B12B-C991C8873C34,2008-04-01T16:09:44.653
Checkpoint VPN-1,Application,Checkpoint,Vpn-1,-,,cpe:2.3:a:checkpoint:vpn-1:-:*:*:*:*:*:*:*,318EE81C-6A82-414C-92C8-923346628929,2007-09-14T17:36:49.090
Checkpoint VPN-1 Firewall-1,Application,Checkpoint,Vpn-1 Firewall-1,-,,cpe:2.3:a:checkpoint:vpn-1_firewall-1:-:*:*:*:*:*:*:*,6672F90D-407F-4359-8FE2-A4F83A016DD3,2007-09-14T17:36:49.090
Checkpoint VPN-1 Firewall-1 Next Generation,Application,Checkpoint,Vpn-1 Firewall-1 Next Generation,-,,cpe:2.3:a:checkpoint:vpn-1_firewall-1_next_generation:-:*:*:*:*:*:*:*,45BBECDD-70E9-4D03-8A04-98C75CEAC245,2007-09-14T17:36:49.090
